contract_id,bank,ano_mes,product_id,location_id,units,financed_amount,outstanding_balance,dpd,delinquent_amount_30p,risk_score
C202501-HI-000283,Hidra,202501,1019.0,512,1,5601.73,5172.04,0,0.0,0.1346
C202501-HI-000284,Hidra,202501,1005.0,508,1,44931.12,32148.77,15,0.0,0.1636
C202501-HI-000285,Hidra,202501,1004.0,514,1,0.0,0.0,0,0.0,0.1632
C202501-HI-000286,Hidra,202501,1017.0,501,1,331.16,295.03,0,0.0,0.1158
C202501-HI-000287,Hidra,202501,1019.0,511,1,5097.26,3412.33,0,0.0,0.1972
C202501-HI-000288,Hidra,202501,1003.0,504,1,17592.21,17046.95,10,0.0,0.1934
C202501-HI-000289,Hidra,202501,1009.0,514,1,0.0,0.0,0,0.0,0.1774
C202501-HI-000290,Hidra,202501,1017.0,515,1,1154.4,915.98,0,0.0,0.1013
C202501-HI-000291,Hidra,202501,1003.0,513,1,8035.83,7795.48,0,0.0,0.0977
C202501-HI-000292,Hidra,202501,1012.0,515,1,0.0,0.0,0,0.0,0.1287
C202501-HI-000293,Hidra,202501,1001.0,508,1,0.0,0.0,0,0.0,0.1373
C202501-HI-000294,Hidra,202501,1020.0,503,1,35607.34,27928.01,0,0.0,0.117
C202501-HI-000295,Hidra,202501,1017.0,501,1,1070.16,860.73,10,0.0,0.1912
C202501-HI-000296,Hidra,202501,1004.0,501,1,0.0,0.0,0,0.0,0.1042
C202501-HI-000297,Hidra,202501,1004.0,510,1,0.0,0.0,5,0.0,0.1017
C202501-HI-000298,Hidra,202501,1010.0,505,1,38484.08,40319.24,0,0.0,0.216
C202501-HI-000299,Hidra,202501,1009.0,501,1,0.0,0.0,5,0.0,0.1152
C202501-HI-000300,Hidra,202501,1005.0,505,1,67253.32,51131.59,0,0.0,0.1044
C202501-HI-000301,Hidra,202501,1002.0,513,1,446.79,384.78,0,0.0,0.1008
C202501-HI-000302,Hidra,202501,1003.0,513,1,11137.79,9807.19,0,0.0,0.2006
C202501-HI-000303,Hidra,202501,1019.0,505,1,3785.73,2496.94,0,0.0,0.1699
C202501-HI-000304,Hidra,202501,1002.0,511,1,633.51,536.71,0,0.0,0.0561
C202501-HI-000305,Hidra,202501,1005.0,501,1,30569.85,31398.31,45,17431.12,0.2017
C202501-HI-000306,Hidra,202501,1012.0,512,1,0.0,0.0,0,0.0,0.1575
C202501-HI-000307,Hidra,202501,1015.0,511,1,1262.57,989.11,10,0.0,0.2149
C202501-HI-000308,Hidra,202501,1019.0,515,1,5725.72,5635.73,0,0.0,0.1701
C202501-HI-000309,Hidra,202501,1017.0,501,1,966.2,787.05,0,0.0,0.0545
C202501-HI-000310,Hidra,202501,1011.0,503,1,25532.25,18522.17,0,0.0,0.1341
C202501-HI-000311,Hidra,202501,1015.0,503,1,4062.68,3962.6,0,0.0,0.1458
C202501-HI-000312,Hidra,202501,1001.0,515,1,0.0,0.0,0,0.0,0.1113
C202501-HI-000313,Hidra,202501,1002.0,515,1,792.57,620.74,0,0.0,0.0971
C202501-HI-000314,Hidra,202501,1006.0,511,1,3613.27,3720.95,0,0.0,0.1151
C202501-HI-000315,Hidra,202501,1006.0,502,1,5002.11,3165.36,0,0.0,0.1219
C202501-HI-000316,Hidra,202501,1013.0,508,1,22774.13,17816.12,0,0.0,0.1182
C202501-HI-000317,Hidra,202501,1007.0,505,1,12722.91,10016.17,0,0.0,0.1877
C202501-HI-000318,Hidra,202501,1017.0,507,1,0.0,0.0,0,0.0,0.1715
C202501-HI-000319,Hidra,202501,1014.0,502,1,45331.31,30113.33,0,0.0,0.159
C202501-HI-000320,Hidra,202501,1008.0,502,1,7283.15,5259.86,0,0.0,0.1346
C202501-HI-000321,Hidra,202501,1017.0,515,1,997.91,808.44,0,0.0,0.1551
C202501-HI-000322,Hidra,202501,1006.0,505,1,5323.58,5453.17,0,0.0,0.1293
C202501-HI-000323,Hidra,202501,1019.0,501,1,6055.75,5172.11,0,0.0,0.1355
C202501-HI-000324,Hidra,202501,1010.0,515,1,53225.34,54707.54,0,0.0,0.123
C202501-HI-000325,Hidra,202501,1015.0,509,1,3919.11,2986.45,0,0.0,0.1558
C202501-HI-000326,Hidra,202501,1016.0,507,1,103.42,79.26,0,0.0,0.1617
C202501-HI-000327,Hidra,202501,1007.0,509,1,12923.65,12812.42,0,0.0,0.1206
C202501-HI-000328,Hidra,202501,1001.0,504,1,0.0,0.0,0,0.0,0.2211
C202501-HI-000329,Hidra,202501,1006.0,512,1,5242.02,3246.66,0,0.0,0.1046
C202501-HI-000330,Hidra,202501,1013.0,509,1,41301.41,29276.5,0,0.0,0.1781
C202501-HI-000331,Hidra,202501,1006.0,508,1,5880.75,4402.38,0,0.0,0.1741
C202501-HI-000332,Hidra,202501,1012.0,506,1,0.0,0.0,0,0.0,0.133
C202501-HI-000333,Hidra,202501,1016.0,515,1,10143.73,7832.59,0,0.0,0.1135
C202501-HI-000334,Hidra,202501,1009.0,502,1,0.0,0.0,0,0.0,0.1015
C202501-HI-000335,Hidra,202501,1012.0,511,1,0.0,0.0,0,0.0,0.177
C202501-HI-000336,Hidra,202501,1008.0,513,1,5276.2,3751.23,0,0.0,0.1057
C202501-HI-000337,Hidra,202501,1013.0,515,1,37114.28,31132.64,0,0.0,0.1084
C202501-HI-000338,Hidra,202501,1020.0,502,1,45290.12,39804.61,0,0.0,0.2038
C202501-HI-000339,Hidra,202501,1010.0,511,1,27494.54,24837.43,0,0.0,0.1495
C202501-HI-000340,Hidra,202501,1011.0,501,1,42821.84,39330.77,0,0.0,0.1356
C202501-HI-000341,Hidra,202501,1018.0,510,1,3538.5,2966.49,45,1325.3,0.1786
C202501-HI-000342,Hidra,202501,1014.0,505,1,43019.51,34689.6,0,0.0,0.1618
C202501-HI-000343,Hidra,202501,1003.0,514,1,11758.05,12319.4,0,0.0,0.1682
C202501-HI-000344,Hidra,202501,1018.0,511,1,7829.0,6130.13,0,0.0,0.0896
C202501-HI-000345,Hidra,202501,1012.0,511,1,0.0,0.0,0,0.0,0.1148
C202501-HI-000346,Hidra,202501,1012.0,503,1,0.0,0.0,5,0.0,0.1561
C202501-HI-000347,Hidra,202501,1008.0,513,1,13712.16,13048.59,0,0.0,0.1464
C202501-HI-000348,Hidra,202501,1020.0,508,1,41888.38,32239.12,0,0.0,0.16
C202501-HI-000349,Hidra,202501,1010.0,515,1,25306.08,16270.03,0,0.0,0.1657
C202501-HI-000350,Hidra,202501,1005.0,511,1,34758.07,27077.46,0,0.0,0.1079
C202501-HI-000351,Hidra,202501,1002.0,503,1,1778.85,1093.42,0,0.0,0.0744
C202501-HI-000352,Hidra,202501,1003.0,501,1,4840.27,4154.06,0,0.0,0.13
C202501-HI-000353,Hidra,202501,1018.0,504,1,3593.05,2519.45,0,0.0,0.193
C202501-HI-000354,Hidra,202501,1004.0,505,1,0.0,0.0,0,0.0,0.205
C202501-HI-000355,Hidra,202501,1007.0,515,1,17965.08,12431.97,0,0.0,0.1057
C202501-HI-000356,Hidra,202501,1008.0,509,1,15133.62,11561.47,0,0.0,0.1189
C202501-HI-000357,Hidra,202501,1015.0,503,1,442.63,403.74,0,0.0,0.1261
C202501-HI-000358,Hidra,202501,1010.0,504,1,16987.25,16044.39,0,0.0,0.2073
C202501-HI-000359,Hidra,202501,1006.0,505,1,3483.76,3474.11,0,0.0,0.1802
C202501-HI-000360,Hidra,202501,1015.0,504,1,7130.4,5322.01,0,0.0,0.1927
C202501-HI-000361,Hidra,202501,1016.0,511,1,9410.26,6579.84,0,0.0,0.1077
C202501-HI-000362,Hidra,202501,1008.0,501,1,6582.06,5482.32,0,0.0,0.0887
C202501-HI-000363,Hidra,202501,1017.0,511,1,709.06,466.9,0,0.0,0.1916
C202501-HI-000364,Hidra,202501,1005.0,506,1,43735.0,35073.99,60,14506.95,0.1976
C202501-HI-000365,Hidra,202501,1015.0,507,1,6428.13,4649.67,0,0.0,0.1614
C202501-HI-000366,Hidra,202501,1009.0,513,1,0.0,0.0,0,0.0,0.113
C202501-HI-000367,Hidra,202501,1016.0,515,1,18863.37,14605.09,0,0.0,0.0592
C202501-HI-000368,Hidra,202501,1004.0,502,1,0.0,0.0,0,0.0,0.1305
C202501-HI-000369,Hidra,202501,1019.0,506,1,5876.17,5425.49,0,0.0,0.1678
C202501-HI-000370,Hidra,202501,1006.0,508,1,5861.03,5798.8,0,0.0,0.1339
C202501-HI-000371,Hidra,202501,1020.0,515,1,21315.02,15191.44,0,0.0,0.0969
C202501-HI-000372,Hidra,202501,1003.0,502,1,12292.94,10812.64,0,0.0,0.1252
C202501-HI-000373,Hidra,202501,1001.0,505,1,0.0,0.0,5,0.0,0.2069
C202501-HI-000374,Hidra,202501,1016.0,509,1,7310.6,7493.38,0,0.0,0.1999
C202501-HI-000375,Hidra,202501,1013.0,504,1,48688.14,45665.72,0,0.0,0.2066
C202501-HI-000376,Hidra,202501,1020.0,513,1,40199.8,41795.61,0,0.0,0.1255
C202501-HI-000377,Hidra,202501,1002.0,506,1,908.69,628.81,0,0.0,0.165
C202501-HI-000378,Hidra,202501,1017.0,512,1,848.63,719.06,0,0.0,0.0921
C202501-HI-000379,Hidra,202501,1006.0,506,1,5499.96,4365.15,0,0.0,0.1392
C202501-HI-000380,Hidra,202501,1020.0,512,1,24147.06,18544.14,0,0.0,0.1104
C202501-HI-000381,Hidra,202501,1010.0,509,1,57895.75,57301.92,0,0.0,0.2405
C202501-HI-000382,Hidra,202501,1001.0,503,1,0.0,0.0,0,0.0,0.1319
C202501-HI-000383,Hidra,202501,1017.0,513,1,371.29,363.09,0,0.0,0.146
C202501-HI-000384,Hidra,202501,1010.0,506,1,44629.05,45144.38,0,0.0,0.1904
C202501-HI-000385,Hidra,202501,1015.0,515,1,5094.54,4310.46,0,0.0,0.1658
C202501-HI-000386,Hidra,202501,1009.0,510,1,0.0,0.0,0,0.0,0.1321
C202501-HI-000387,Hidra,202501,1001.0,509,1,0.0,0.0,0,0.0,0.191
C202501-HI-000388,Hidra,202501,1016.0,507,1,13713.08,9463.77,0,0.0,0.1748
C202501-HI-000389,Hidra,202501,1010.0,506,1,58689.21,59531.11,0,0.0,0.2223
C202501-HI-000390,Hidra,202501,1006.0,511,1,1993.86,1902.79,0,0.0,0.1329
C202501-HI-000391,Hidra,202501,1002.0,513,1,892.44,593.45,0,0.0,0.1536
C202501-HI-000392,Hidra,202501,1015.0,512,1,5004.7,4332.09,0,0.0,0.0305
C202501-HI-000393,Hidra,202501,1007.0,513,1,10012.69,6059.4,0,0.0,0.124
C202501-HI-000394,Hidra,202501,1001.0,506,1,0.0,0.0,0,0.0,0.1628
C202501-HI-000395,Hidra,202501,1007.0,503,1,14396.57,10645.01,0,0.0,0.1456
C202501-HI-000396,Hidra,202501,1010.0,507,1,58505.21,56905.24,15,0.0,0.1665
C202501-HI-000397,Hidra,202501,1014.0,507,1,33463.19,33273.91,0,0.0,0.1734
C202501-HI-000398,Hidra,202501,1009.0,506,1,0.0,0.0,10,0.0,0.2534
C202501-HI-000399,Hidra,202501,1017.0,512,1,917.63,828.75,0,0.0,0.1314
C202501-HI-000400,Hidra,202501,1013.0,514,1,32277.99,27092.53,0,0.0,0.0564
C202501-HI-000401,Hidra,202501,1012.0,502,1,0.0,0.0,0,0.0,0.0829
C202501-HI-000402,Hidra,202501,1010.0,515,1,41581.98,26029.47,0,0.0,0.1383
C202501-HI-000403,Hidra,202501,1019.0,506,1,6787.42,6199.58,0,0.0,0.229
C202501-HI-000404,Hidra,202501,1015.0,510,1,5000.78,4198.79,0,0.0,0.0753
C202501-HI-000405,Hidra,202501,1013.0,501,1,44281.37,28846.15,0,0.0,0.1363
C202501-HI-000406,Hidra,202501,1017.0,503,1,810.71,511.62,0,0.0,0.0784
C202501-HI-000407,Hidra,202501,1003.0,515,1,10897.26,9957.63,0,0.0,0.1382
C202501-HI-000408,Hidra,202501,1001.0,513,1,0.0,0.0,0,0.0,0.1426
C202501-HI-000409,Hidra,202501,1019.0,503,1,3599.93,2489.58,0,0.0,0.1182
C202501-HI-000410,Hidra,202501,1008.0,506,1,6379.73,6646.2,0,0.0,0.1662
C202501-HI-000411,Hidra,202501,1018.0,502,1,5512.14,4414.53,0,0.0,0.1446
C202501-HI-000412,Hidra,202501,1003.0,506,1,14959.05,9280.5,0,0.0,0.2135
C202501-HI-000413,Hidra,202501,1011.0,511,1,48598.94,31245.1,0,0.0,0.1104
C202501-HI-000414,Hidra,202501,1015.0,509,1,2094.16,1894.93,0,0.0,0.2198
C202501-HI-000415,Hidra,202501,1020.0,501,1,25187.99,16911.35,0,0.0,0.1879
C202501-HI-000416,Hidra,202501,1016.0,507,1,6701.07,6307.18,0,0.0,0.2209
C202501-HI-000417,Hidra,202501,1012.0,510,1,0.0,0.0,0,0.0,0.0912
C202501-HI-000418,Hidra,202501,1002.0,514,1,911.72,601.87,0,0.0,0.1503
C202501-HI-000419,Hidra,202501,1019.0,510,1,5989.95,5310.35,0,0.0,0.1124
C202501-HI-000420,Hidra,202501,1003.0,514,1,12671.85,11336.48,0,0.0,0.0886
C202501-HI-000421,Hidra,202501,1007.0,506,1,11342.67,10622.72,0,0.0,0.2007
C202501-HI-000422,Hidra,202501,1001.0,512,1,0.0,0.0,0,0.0,0.0702
C202501-HI-000423,Hidra,202501,1014.0,502,1,30645.24,24405.53,0,0.0,0.1849
C202501-HI-000424,Hidra,202501,1013.0,506,1,37865.86,36805.37,5,0.0,0.15
C202501-HI-000425,Hidra,202501,1012.0,511,1,0.0,0.0,5,0.0,0.0819
C202501-HI-000426,Hidra,202501,1019.0,506,1,1828.93,1726.43,0,0.0,0.1855
C202501-HI-000427,Hidra,202501,1018.0,501,1,5676.91,4905.54,0,0.0,0.1754
C202501-HI-000428,Hidra,202501,1004.0,513,1,0.0,0.0,0,0.0,0.1507
C202501-HI-000429,Hidra,202501,1011.0,514,1,52026.95,42785.22,0,0.0,0.0893
C202501-HI-000430,Hidra,202501,1017.0,510,1,993.71,897.97,0,0.0,0.1638
C202501-HI-000431,Hidra,202501,1018.0,508,1,8434.53,5653.61,0,0.0,0.1476
C202501-HI-000432,Hidra,202501,1007.0,504,1,6388.76,5135.35,0,0.0,0.1515
C202501-HI-000433,Hidra,202501,1014.0,514,1,37071.14,29809.29,0,0.0,0.1206
C202501-HI-000434,Hidra,202501,1008.0,506,1,14476.36,12493.46,0,0.0,0.1768
C202501-HI-000435,Hidra,202501,1017.0,506,1,618.75,566.89,0,0.0,0.1753
C202501-HI-000436,Hidra,202501,1008.0,510,1,12819.1,8909.97,0,0.0,0.0932
C202501-HI-000437,Hidra,202501,1013.0,511,1,32960.75,34567.82,0,0.0,0.1236
C202501-HI-000438,Hidra,202501,1020.0,505,1,23930.54,23930.54,0,0.0,0.1832
C202501-HI-000439,Hidra,202501,1020.0,512,1,39202.57,24774.68,0,0.0,0.1224
C202501-HI-000440,Hidra,202501,1012.0,510,1,0.0,0.0,0,0.0,0.0644
C202501-HI-000441,Hidra,202501,1003.0,505,1,4850.7,3417.94,0,0.0,0.1447
C202501-HI-000442,Hidra,202501,1010.0,507,1,22714.13,22809.69,0,0.0,0.1535
C202501-HI-000443,Hidra,202501,1018.0,506,1,4944.98,3272.18,0,0.0,0.1433
C202501-HI-000444,Hidra,202501,1006.0,510,1,2960.07,1885.63,0,0.0,0.1181
C202501-HI-000445,Hidra,202501,1010.0,509,1,29307.62,24801.78,0,0.0,0.2239
C202501-HI-000446,Hidra,202501,1012.0,508,1,0.0,0.0,0,0.0,0.1588
C202501-HI-000447,Hidra,202501,1009.0,508,1,0.0,0.0,0,0.0,0.1283
C202501-HI-000448,Hidra,202501,1019.0,512,1,6665.04,6285.81,0,0.0,0.1005
C202501-HI-000449,Hidra,202501,1008.0,513,1,19262.28,19967.39,0,0.0,0.1328
C202501-HI-000450,Hidra,202501,1008.0,509,1,8311.27,5605.0,10,0.0,0.1965
C202501-HI-000451,Hidra,202501,1003.0,512,1,1189.7,1012.96,0,0.0,0.1055
C202501-HI-000452,Hidra,202501,1006.0,514,1,4466.59,4666.85,0,0.0,0.1587
C202501-HI-000453,Hidra,202501,1009.0,515,1,0.0,0.0,0,0.0,0.1143
C202501-HI-000454,Hidra,202501,1018.0,501,1,7369.53,5586.46,0,0.0,0.1634
C202501-HI-000455,Hidra,202501,1017.0,508,1,1032.16,715.69,0,0.0,0.1467
C202501-HI-000456,Hidra,202501,1015.0,511,1,6298.77,5774.95,0,0.0,0.1507
C202501-HI-000457,Hidra,202501,1013.0,502,1,49352.86,37171.84,0,0.0,0.1271
C202501-HI-000458,Hidra,202501,1008.0,503,1,15226.47,9375.09,0,0.0,0.1283
C202501-HI-000459,Hidra,202501,1001.0,509,1,0.0,0.0,0,0.0,0.1635
C202501-HI-000460,Hidra,202501,1009.0,515,1,0.0,0.0,0,0.0,0.1178
C202501-HI-000462,Hidra,202501,1006.0,506,1,5171.62,3173.03,0,0.0,0.2101
C202501-HI-000463,Hidra,202501,1019.0,502,1,5884.46,4371.55,0,0.0,0.1481
C202501-HI-000464,Hidra,202501,1002.0,506,1,551.01,508.15,0,0.0,0.1925
C202501-HI-000465,Hidra,202501,1009.0,504,1,0.0,0.0,0,0.0,0.1272
C202501-HI-000466,Hidra,202501,1018.0,508,1,5575.33,3758.88,0,0.0,0.1484
C202501-HI-000467,Hidra,202501,1015.0,508,1,3083.05,2192.04,0,0.0,0.1543
C202501-HI-000468,Hidra,202501,1010.0,509,1,57989.8,54549.36,0,0.0,0.2189
C202501-HI-000469,Hidra,202501,1016.0,501,1,8014.55,8087.71,0,0.0,0.191
C202501-HI-000470,Hidra,202501,1016.0,507,1,11393.23,11261.19,0,0.0,0.1328
C202501-HI-000471,Hidra,202501,1020.0,506,1,34307.39,35249.29,0,0.0,0.1297
C202501-HI-000472,Hidra,202501,1014.0,504,1,44503.15,27608.07,0,0.0,0.2093
C202501-HI-000473,Hidra,202501,1012.0,515,1,0.0,0.0,15,0.0,0.114
C202501-HI-000474,Hidra,202501,1003.0,508,1,5049.47,4849.72,10,0.0,0.1187
C202501-HI-000475,Hidra,202501,1005.0,510,1,21155.0,14736.85,60,5554.23,0.1883
C202501-HI-000476,Hidra,202501,1016.0,502,1,13778.04,11788.33,0,0.0,0.2026
C202501-HI-000477,Hidra,202501,1009.0,507,1,0.0,0.0,0,0.0,0.1747
C202501-HI-000478,Hidra,202501,1008.0,505,1,6050.98,5865.3,0,0.0,0.1782
C202501-HI-000479,Hidra,202501,1006.0,503,1,2747.46,1753.18,0,0.0,0.0817
C202501-HI-000480,Hidra,202501,1017.0,514,1,837.22,789.37,0,0.0,0.1596
C202501-HI-000481,Hidra,202501,1013.0,501,1,24342.74,15444.39,0,0.0,0.1167
C202501-HI-000482,Hidra,202501,1002.0,510,1,750.78,562.67,0,0.0,0.1248
C202501-HI-000483,Hidra,202501,1014.0,514,1,33348.69,29940.45,0,0.0,0.1114
C202501-HI-000484,Hidra,202501,1017.0,503,1,1000.09,875.4,0,0.0,0.0604
C202501-HI-000485,Hidra,202501,1017.0,507,1,669.74,600.2,0,0.0,0.1574
C202501-HI-000486,Hidra,202501,1016.0,515,1,6950.97,5481.76,0,0.0,0.1117
C202501-HI-000487,Hidra,202501,1013.0,502,1,16447.74,11500.27,5,0.0,0.1477
C202501-HI-000488,Hidra,202501,1008.0,507,1,17755.72,16066.21,0,0.0,0.2089
C202501-HI-000489,Hidra,202501,1007.0,512,1,15981.53,11294.39,0,0.0,0.1042
C202501-HI-000490,Hidra,202501,1012.0,504,1,0.0,0.0,0,0.0,0.2105
C202501-HI-000491,Hidra,202501,1010.0,504,1,50322.46,45970.21,0,0.0,0.1902
C202501-HI-000492,Hidra,202501,1004.0,501,1,0.0,0.0,0,0.0,0.1769
C202501-HI-000493,Hidra,202501,1016.0,507,1,12308.42,12583.37,0,0.0,0.1511
C202501-HI-000494,Hidra,202501,1010.0,503,1,41904.78,27603.75,0,0.0,0.1698
C202501-HI-000495,Hidra,202501,1016.0,515,1,13633.71,8795.25,0,0.0,0.1311
C202501-HI-000496,Hidra,202501,1009.0,509,1,0.0,0.0,0,0.0,0.2125
C202501-HI-000497,Hidra,202501,1013.0,507,1,30422.64,18946.62,0,0.0,0.1436
C202501-HI-000498,Hidra,202501,1011.0,501,1,26530.66,22678.32,0,0.0,0.174
C202501-HI-000499,Hidra,202501,1002.0,510,1,1066.43,903.74,0,0.0,0.0819
C202501-HI-000500,Hidra,202501,1008.0,512,1,17083.02,16532.73,0,0.0,0.1051
C202502-BA-000501,Banco Shield,202502,1005.0,510,1,33644.35,23383.05,0,0.0,0.047
C202502-BA-000502,Banco Shield,202502,1010.0,507,1,44827.73,37586.85,0,0.0,0.1126
C202502-BA-000503,Banco Shield,202502,1019.0,513,1,7325.12,5279.06,0,0.0,0.0908
C202502-BA-000504,Banco Shield,202502,1004.0,502,1,0.0,0.0,0,0.0,0.0619
C202502-BA-000505,Banco Shield,202502,1002.0,513,1,437.73,390.3,0,0.0,0.0424
C202502-BA-000506,Banco Shield,202502,1020.0,515,1,29627.33,26527.53,0,0.0,0.0918
C202502-BA-000507,Banco Shield,202502,1011.0,505,1,38012.24,35836.2,0,0.0,0.0125
C202502-BA-000508,Banco Shield,202502,1019.0,515,1,8992.89,7679.07,0,0.0,0.0608
C202502-BA-000509,Banco Shield,202502,1016.0,514,1,11762.57,10250.33,0,0.0,0.0704
C202502-BA-000510,Banco Shield,202502,1015.0,502,1,4656.99,4430.72,0,0.0,0.0401
C202502-BA-000511,Banco Shield,202502,1007.0,502,1,13191.08,8468.31,0,0.0,0.1607
C202502-BA-000512,Banco Shield,202502,1011.0,513,1,43374.99,30925.76,0,0.0,0.0816
C202502-BA-000513,Banco Shield,202502,1016.0,513,1,16506.12,12438.9,0,0.0,0.0892
C202502-BA-000514,Banco Shield,202502,1002.0,512,1,682.99,418.35,0,0.0,0.01
C202502-BA-000515,Banco Shield,202502,1002.0,501,1,1134.48,883.81,0,0.0,0.1145
C202502-BA-000516,Banco Shield,202502,1015.0,512,1,2956.87,2501.55,0,0.0,0.0802
C202502-BA-000517,Banco Shield,202502,1005.0,502,1,38228.72,39993.13,0,0.0,0.0822
C202502-BA-000518,Banco Shield,202502,1014.0,515,1,42389.78,43477.76,0,0.0,0.0882
C202502-BA-000519,Banco Shield,202502,1003.0,507,1,14741.11,13679.01,0,0.0,0.0717
C202502-BA-000520,Banco Shield,202502,1016.0,501,1,14794.75,14412.8,0,0.0,0.1451
C202502-BA-000521,Banco Shield,202502,1015.0,512,1,3669.67,2397.02,0,0.0,0.0791
C202502-BA-000522,Banco Shield,202502,1001.0,505,1,0.0,0.0,0,0.0,0.1441
C202502-BA-000523,Banco Shield,202502,1020.0,503,1,36508.05,38150.04,0,0.0,0.1054
C202502-BA-000524,Banco Shield,202502,1008.0,507,1,7244.41,7530.98,10,0.0,0.104
C202502-BA-000525,Banco Shield,202502,1011.0,513,1,33892.92,27794.43,0,0.0,0.1126
C202502-BA-000526,Banco Shield,202502,1020.0,506,1,55313.04,36163.83,0,0.0,0.1312
C202502-BA-000527,Banco Shield,202502,1020.0,513,1,44564.99,42388.28,0,0.0,0.0645
C202502-BA-000528,Banco Shield,202502,1013.0,512,1,25760.98,18076.86,0,0.0,0.0987
C202502-BA-000529,Banco Shield,202502,1008.0,510,1,4412.33,3941.78,0,0.0,0.0798
C202502-BA-000530,Banco Shield,202502,1016.0,507,1,11899.3,8722.77,0,0.0,0.1143
C202502-BA-000531,Banco Shield,202502,1011.0,506,1,13484.58,9024.74,0,0.0,0.113
C202502-BA-000532,Hidra,202502,1003.0,508,1,7364.72,7721.57,0,0.0,0.0981
C202502-BA-000533,Banco Shield,202502,1012.0,510,1,0.0,0.0,0,0.0,0.1038
C202502-BA-000534,Banco Shield,202502,1013.0,509,1,28691.75,25944.44,0,0.0,0.1258
C202502-BA-000535,Banco Shield,202502,1011.0,512,1,37670.81,28354.34,0,0.0,0.0428
C202502-BA-000536,Banco Shield,202502,1004.0,514,1,0.0,0.0,0,0.0,0.0525
C202502-BA-000537,Banco Shield,202502,1015.0,514,1,4626.67,4125.63,0,0.0,0.1126
C202502-BA-000538,Banco Shield,202502,1006.0,507,1,7767.97,5578.27,0,0.0,0.0908
C202502-BA-000539,Banco Shield,202502,1016.0,513,1,8477.91,7750.41,0,0.0,0.0644
C202502-BA-000540,Banco Shield,202502,1004.0,501,1,0.0,0.0,0,0.0,0.0746
C202502-BA-000541,Banco Shield,202502,1020.0,511,1,45788.75,38978.06,0,0.0,0.129
C202502-BA-000542,Banco Shield,202502,1004.0,505,1,0.0,0.0,0,0.0,0.1412
C202502-BA-000543,Banco Shield,202502,1004.0,502,1,0.0,0.0,10,0.0,0.0695
C202502-BA-000544,Banco Shield,202502,1006.0,506,1,7220.59,4366.45,10,0.0,0.1231
C202502-BA-000545,Banco Shield,202502,1010.0,501,1,51279.45,31065.51,0,0.0,0.0991
C202502-BA-000546,Banco Shield,202502,1001.0,511,1,0.0,0.0,0,0.0,0.0478
C202502-BA-000547,Banco Shield,202502,1011.0,502,1,19165.34,18625.9,0,0.0,0.0761
C202502-BA-000548,Banco Shield,202502,1018.0,504,1,6997.56,6668.55,0,0.0,0.092
C202502-BA-000549,Banco Shield,202502,1016.0,515,1,21544.23,14718.53,0,0.0,0.1041
C202502-BA-000550,Banco Shield,202502,1005.0,507,1,26560.26,23410.17,0,0.0,0.1333
C202502-BA-000551,Banco Shield,202502,1015.0,503,1,4094.93,3399.89,0,0.0,0.0595
C202502-BA-000552,Hidra,202502,1019.0,503,1,6905.35,4364.32,0,0.0,0.0646
C202502-BA-000553,Banco Shield,202502,1016.0,513,1,9836.97,9898.39,0,0.0,0.0698
C202502-BA-000554,Banco Shield,202502,1017.0,505,1,250.83,256.25,0,0.0,0.0842
C202502-BA-000555,Banco Shield,202502,1017.0,512,1,814.63,739.64,10,0.0,0.0403
C202502-BA-000556,Banco Shield,202502,1011.0,509,1,30911.21,27872.5,0,0.0,0.0766
C202502-BA-000557,Banco Shield,202502,1019.0,508,1,4471.18,3039.0,0,0.0,0.0138
C202502-BA-000558,Banco Shield,202502,1002.0,503,1,814.65,550.93,0,0.0,0.0889
C202502-BA-000559,Banco Shield,202502,1020.0,506,1,19547.62,18604.15,0,0.0,0.1228
C202502-BA-000560,Banco Shield,202502,1013.0,502,1,52964.08,54697.44,0,0.0,0.1239
C202502-BA-000561,Banco Shield,202502,1013.0,512,1,63261.01,43501.31,0,0.0,0.0619
C202502-BA-000562,Banco Shield,202502,1012.0,507,1,0.0,0.0,0,0.0,0.071
C202502-BA-000563,Banco Shield,202502,1005.0,510,1,38749.98,33164.11,0,0.0,0.0974
C202502-BA-000564,Banco Shield,202502,1016.0,512,1,7944.21,7911.01,0,0.0,0.1178
C202502-BA-000565,Banco Shield,202502,1008.0,505,1,17746.01,15389.36,0,0.0,0.066
C202502-BA-000566,Banco Shield,202502,1015.0,501,1,3063.42,2978.79,0,0.0,0.1061
C202502-BA-000567,Banco Shield,202502,1019.0,510,1,3958.41,3109.65,0,0.0,0.0712
C202502-BA-000568,Banco Shield,202502,1008.0,513,1,7331.36,6093.6,0,0.0,0.0822
C202502-BA-000569,Banco Shield,202502,1018.0,509,1,1779.86,1821.98,0,0.0,0.106
C202502-BA-000570,Banco Shield,202502,1003.0,501,1,12977.7,13022.58,0,0.0,0.0683
C202502-BA-000571,Banco Shield,202502,1004.0,509,1,0.0,0.0,0,0.0,0.1076
C202502-BA-000572,Banco Shield,202502,1019.0,509,1,2777.39,2049.4,0,0.0,0.1131
C202502-BA-000573,Banco Shield,202502,1013.0,506,1,26561.8,25172.67,0,0.0,0.1046
C202502-BA-000574,Banco Shield,202502,1020.0,502,1,26192.17,23599.0,0,0.0,0.0452
